Image Link,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6
https://cdn.discordapp.com/attachments/666872924967403550/667330354931171353/image0.jpg,Plus,"4,5",PSSBTTB,CTCSDSD,CPDSSBD,HCBTTTS,HDHPHTB,HHCPSCH
https://cdn.discordapp.com/attachments/666872924967403550/667199479522263041/PS_Messages_20200115_195852.jpg,Blank,"2,5",PSSPHTB,HBCBDSS,BPDDTPB,SDHTDSD,PDCSBDS,DBCCSPD
https://cdn.discordapp.com/attachments/666872924967403550/667474449796169748/tiger_release_final_20200115_012123.png,Blank,2,PSSTBTS,DTCDDDS,SBTPDBS,CBPBTDD,HHPPDDC,DBCHDPC
https://drive.google.com/file/d/1Pqyyvqsb6nuLKkROW8IhZnLZbJ34MY55/view?usp=sharing,Blank,"2,3,6",PSSTCCH,CTCTBBP,DCSBCDS,HPTBBPS,HTCCPPH,PSPPHTB
https://cdn.discordapp.com/attachments/667619517110943745/667628369923276800/Destiny_2_Screenshot_2020.01.16_-_22.00.14.14.png,Blank,"1,3,5",PSSTDCS,BSHTSBC,SHDCPHP,CPSBPDT,TDTCSTS,HHPDTDC
https://cdn.discordapp.com/attachments/667182326807134226/667182416347136013/corridor_odd_hour.jpg,Blank,"1,2,3,6",PSSTDSD,HHPHBSD,DDTHSDH,PBBSCPB,CTCDCSP,CHHHSSP
https://media.discordapp.net/attachments/666873697763590144/667222591211307019/1.PNG?width=885&height=668,Blank,"3,6",PSTBDCT,BHCPPHD,DTPSHPH,THHPHCC,CBHHBHC,THBTBCH
https://cdn.discordapp.com/attachments/364151761797382145/667381736241627167/Screenshot_484.png,Blank,"3,5",PSTCHTB,TTPTHPS,TSBBPBT,DHHDTHB,DBCCDTT,THSSBTD
https://i.imgur.com/EnjyKWT.png,Plus,"2,3,6",PSTDHSC,DCSBPCH,SHPDDHH,SHCCSHB,PDHBBBD,CCDPBBH
https://drive.google.com/open?id=1CZevXs-BVy7p-g3_Yt2WFeF1EXMBzD9t,Blank,"2,6",PSTPHPT,CPSHBDD,CPBBHBD,BCCTCSP,TBPHBHD,SPPTCDT
https://drive.google.com/open?id=1-mUYHmjY2yCoyUSHN0tyGIY3Jq2O5fU7,Blank,1,PSTPHPT,DBDTBHD,BBBBBBB,BBBBBBB,BBBBBBB,SDTHPSS
https://drive.google.com/open?id=1HSiLzO0irxgZVRtUZ1r8VZPiaZXeqPfr,Blank,2,PSTPSPS,PSHCPHP,DTPHCCB,CDBPTTT,HTBBDTS,SBBPHCH
https://gyazo.com/91e5b2b7f8336524cdc5dd817fd6dc2c,Blank,"1,5",PSTSCBB,DBCBTCD,SPTDHSH,CSTHPCD,BBBSCBP,DDSHTBH
https://prnt.sc/qot581,Blank,6,PSTTBHS,TDHBBSH,DDCBDPB,BDTTBCT,DPBHHDH,DCDSTPC
https://drive.google.com/open?id=1PCmyCzeyd8X-mRjANQCz8n1EOobcA-C5,Diamond,"1,4",PSTTCBD,STHPBPD,DBPDHHH,CBHTTDS,PBBDTCB,BSDBCPD
https://cdn.discordapp.com/attachments/666872924967403550/667210075718549514/unknown.png,Snake,"2,3,5",PTBBPTS,PHBCSDB,HTDBPTP,PPSDPBS,TBCTTCD,HBSCPSC
https://media.discordapp.net/attachments/667486768941236235/667504969884237834/Destiny_2_Screenshot_2020.01.16_-_18.03.40.76.png?width=959&height=540,Blank,"1,2,3,5,6",PTBCTHH,PDSHDDH,HBCCTCB,DSHTDBH,TCTDPSD,BCSBSDT
https://cdn.discordapp.com/attachments/666872924967403550/667203033381339136/unknown.png,Diamond,5,PTBDPDB,DTTSBTD,BHBCBHT,PTTSBBP,BSPDPBS,BPSSDCD
https://gyazo.com/630764bf842b889e25c9c8aa7671552f,Blank,"1,3",PTBHCHC,PBBBTHC,BHTDHCH,PBPBCBT,CBTCBHH,PCDHBCP
https://media.discordapp.net/attachments/667499790950465537/667503231722586112/bce9f0082bd6911cf7dd6f5c717f9a70.png,Blank,"3,6",PTBSPSS,BDDHHCD,PDHHPCB,SBCDPSD,CTBBTCP,HPSSPHS
https://cdn.discordapp.com/attachments/666872924967403550/666876734884282378/unknown.png,Snake,"1,2,5",PTBTDBB,TCTDCPH,PDDPPDS,CSDSBBD,DBCCCSB,PHBDDDB
https://cdn.discordapp.com/attachments/666872924967403550/667226624885784576/12.png,Blank,"3,6",PTBTHDB,CBPSSCH,DCPHPDP,CDSDTSS,DPCDBSB,DBTTDSP
https://gyazo.com/1847d07d30f4e60d9e79cb6cef7d2bc2,Blank,"2,6",PTCCSPH,CBHCTHC,HPBBBCS,BBCTCDT,TBBPDBH,PHTSCBC
https://media.discordapp.net/attachments/666976647320436737/666979378936414219/Destiny_2_Screenshot_2020.01.16_-_01.16.17.99.png?width=1202&height=677,Blank,"3,6",PTCHDCS,DCSDSBT,HSTBSBB,PDDHHHH,CCDHPTP,HDPTTHP
https://media.discordapp.net/attachments/667499790950465537/667535898560430108/2ac6a41c8b13c25fbfdd5c9e546816b1.png,Snake,5,PTCPDBB,DSDTSHP,STTHBDD,DBBBDPS,SHDSBSD,SBHSCBP
https://cdn.discordapp.com/attachments/667111309715832877/667182821466439681/unknown.png,Blank,"3,6",PTCSHCT,CBDBBDB,DSBTDTD,CDSHPCB,DBHPDHP,BCPTTDD
https://cdn.discordapp.com/attachments/667414384422813778/667418628018143242/QQ20200117012251.png,Plus,"2,4",PTCSHDD,THSTCCP,TTTBSPT,BDSTBSH,PCHPCDS,BTPPTBC
https://drive.google.com/open?id=1wB74Nm_4urswqnMNbC5BvTPbg2Cmv7DN,Hex,"3,4",PTCTDHS,BPSHDPS,BHHDCCC,TBCHDCB,BBBBBBB,BBBBBBB
https://gyazo.com/8472dfe71aed5bf3645697130aebebca,Plus,"1,5",PTCTHCP,TTHSTHD,DBHCPTB,CCCSCHD,TPTPSHH,HBHBBDB
https://media.discordapp.net/attachments/666976647320436737/666994832652369921/Destiny_2_Screenshot_2020.01.16_-_02.18.52.78.png?width=1202&height=677,Blank,"2,3,6",PTCTPTD,DHDSCCP,CBTDPDH,PDHSTTD,DCBDDCC,SBTSDSH
https://i.gyazo.com/thumb/1200/0f1f5a168ffd95516c63f11f0db40cd3-png.jpg,Blank,"2,5,6",PTCTTHS,PSBSHPC,PSSTTDH,BPPHPTP,THTDBPC,SSBBBCP
https://drive.google.com/open?id=1edkUyPbLZUKOJi7QHWGdcbmfbC2Bngxs,Blank,"1,4",PTDCDDP,SPHHBSC,TTPSPSC,PDSBBSH,SSBPCBC,DSDPCBS
https://drive.google.com/open?id=1v1dKkchs6wljRHH4Xh1SCuY58kbGkoOX,Diamond,"2,3",PTDDDTP,HHTSPBC,DHTDDPT,SBPDPSC,DTHHPDP,SDCSPDT
https://gyazo.com/6bd60e219eebf7a5501e180c6fc30fe9,Snake,"4,6",PTDHBCB,HHHTSBD,SHBDSSH,TDSTCDS,TBBSTTT,BDBBHTH
https://i.imgur.com/TcEhY9U.png,Blank,1,PTDHPDT,PPDHBBT,CCCCCCB,HHPDBSH,SBBTHCC,BPCTSSP
https://i.imgur.com/KmrK68q.jpg,Blank,"5,6",PTDTCBP,DTBCSDD,CPCCTHS,DDPBSCD,TTDTCTB,SPPPBHH
https://media.discordapp.net/attachments/667486768941236235/667579825145511936/Destiny_2_Screenshot_2020.01.16_-_20.09.12.33.png?width=1202&height=677,Blank,"2,3,5,6",PTDTPSS,SHCSHBC,DSSHCCH,SHBBSHC,TDTPDDC,HDCBSHS
https://media.discordapp.net/attachments/666872924967403550/667070866882035762/20200115000723_2.jpg,Blank,"3,4",PTHBBPD,DPCHPCC,TBSSTPT,TBTBTBD,BBBBBBB,BBBBBBB
https://imgur.com/XdWz7KT,Blank,"2,5",PTHBDTS,HPTHPBT,PTDBTSH,HPBDPDB,BTSHSBS,CPDBSCS
https://gyazo.com/f8fa88bb63f316b2b3fe9a1337c73d96,Blank,"3,5,6",PTHCCPT,TPPBTHC,BBPDPTT,BSSHBBC,PHSHCTS,BCCHPBC
https://i.gyazo.com/thumb/1200/eec2b2888bcf7b94752eb7b0b1952d6a-png.jpg,Blank,"2,5",PTHCPTD,PHHSTSH,THHBBPT,HBCTCBC,PHHCPHC,CDPHHSS
https://gyazo.com/ce026ae2cb307548c7925ace42e8a285,Blank,"2,6",PTHCTST,HSHSSSB,HDBPHHC,SDDTSHS,DTHPCPD,PSDCPSD
https://images-ext-2.discordapp.net/external/Pn7Wg545w0q5ITuCqUY0VC8ZMZeHp4wuEncVztxALB4/https/i.gyazo.com/thumb/1200/d86fc501abc0742171757749781df2a0-png.jpg,Blank,"1,3,4,5",PTHHBHD,DDDHHDP,SPSTPPT,TTDHPBD,DDPTPPS,HHCPHHH
https://gyazo.com/8d5d3f6fa212f0190f7d47c6ebfa3d22,Hex,"1,2,4",PTHHCPD,PSCHTTP,DBSPDHS,DDSBCBC,SBCBPCP,HCPDDSB
https://media.discordapp.net/attachments/666872924967403550/667144828034875392/unknown.png?width=1202&height=677,Blank,5,PTHHPCH,PDCTCDT,SCBCPPC,HPHBHDB,SPSPDST,SDSCTBP
https://cdn.discordapp.com/attachments/666873697763590144/667000932038344706/20200115144000_1.jpg,Blank,1,PTHPCHS,BBDDCCC,BDHSHTB,DCTSBBH,CCPHTHC,STHHTPH
https://drive.google.com/open?id=1QWkRsaVWn1CCgsdANlBUOijH3BAJaxFF,Blank,"2,6",PTHTHTB,CPDTBSC,BDHBTSC,TPSDDTT,DSBPDBP,PTTDCHB
https://drive.google.com/open?id=1TnnM8K54MQFqzQvnWs38PVmGdbpaWC7v,Blank,5,PTPBCTC,PPSCPTH,SHDSHPP,TBBPSCT,BPHSTCB,DDCHDTT
https://cdn.discordapp.com/attachments/666872924967403550/667238380098027523/PS_Messages_20200116_001246.jpg,Clover,3,PTPCHST,CSSSHSH,PCHCCST,PTTTDHD,CBTHHPB,SHSDPPS
https://media.discordapp.net/attachments/667145204385579009/667233051218018305/unknown.png?width=883&height=677,Blank,"3,5",PTPDPPC,HTCDSTD,TBTDDPP,PPPSTTH,HSHSCBS,SDSCHDP
https://cdn.discordapp.com/attachments/666872924967403550/667349620728397827/tiger_release_final_20200116_064539.png,Blank,"5,6",PTPHBBS,SDPHSHB,TDPSBSH,SHSTTST,SSHHHHT,CHCBSHB
https://gyazo.com/200d1449f8c83c0fa16664d54b4e3d47,Blank,"2,4",PTPHTTS,PBTHCHB,CSPCCTC,TSTTCHS,SHTTPTP,TCBSTSB
https://gyazo.com/00cb71909bb7b56cb771ecc4eca86e6f,Blank,"2,5",PTPPBSH,SSPPTHD,BCTSPHT,SPDDHBH,CBBDTTS,TSHSDTT
https://cdn.discordapp.com/attachments/667145204385579009/667259769282625546/unknown.png,Plus,"1,5",PTPPCPS,CCTSBST,THTCBHT,HSDBDSP,STSCHSC,DCHDBBT
https://cdn.discordapp.com/attachments/666873697763590144/666880552384856065/Destiny_2_Screenshot_2020.01.15_-_05.37.38.81.png,Hex,"2,5",PTPSSCP,BTSTHPS,HPBBDSH,HTTPBPB,TSSSBCT,HHBSDBS
https://cdn.discordapp.com/attachments/666872924967403550/667322197114617859/20200116115649_1.jpg,Diamond,2,PTSBTCS,SSSDCDC,TPTBBHS,CBTSHHB,DSCSPTD,BPTPBPS
https://i.gyazo.com/thumb/1200/dd203c67c34b9098de36c4901dda09a7-jpg.jpg,Blank,"2,4",PTSCTHT,CBBBSHC,PCPDSSS,DBTDHDC,PSHCPDP,TPTSBTC
https://cdn.discordapp.com/attachments/557136242853019670/667001405760077826/aciditylip_warlock_1.png,Plus,"2,5,6",PTSDHSH,TSHDDBS,HCHCCBB,BTSHDTS,PHHBSBH,CDPDPBP
https://drive.google.com/file/d/14m7gUL1wuSvqpNsIdIUvEF-k4sIRyq35/view?usp=sharing,Blank,"3,6",PTSSCHB,BDDDPTP,DSTSPDT,PSHDBCP,HPTSPPP,TDDPPPB
https://cdn.discordapp.com/attachments/667156414145495042/667156700628779024/tiger_release_final_20200116_000042.png,Blank,1,PTSTBPP,BCHTSTB,BDHBCTP,TPHHCPP,SSCSDTH,BPPCDSB
https://cdn.discordapp.com/attachments/667486768941236235/667554519063855104/Destiny_2_Screenshot_2020.01.16_-_19.03.10.45.png,Blank,"1,3,4",PTTBCCC,PBPBPSC,DTTBSPP,TCTSDDC,DSDTSHP,PDPSBTD
https://media.discordapp.net/attachments/666872924967403550/667072471668752424/warlockemblem.jpg?width=960&height=600,Blank,"2,6",PTTBTSS,STSPCCS,HTCTCPP,HPPHTBB,SBPDSCB,CTHBDST
https://media.discordapp.net/attachments/666976647320436737/666976709710708740/Destiny_2_Screenshot_2020.01.15_-_23.18.00.59.png?width=1202&height=677,Snake,"4,6",PTTCDBD,BDHHDDP,SSBDDCP,CSBDTDH,TPDDBDT,PDCSDTD
https://gyazo.com/03e2f1e543f12e99810903783c1c3186,Blank,"3,6",PTTPDHC,PTCHBHP,CPBCBDD,HBSCHSD,TCPDTDD,DCSBPDP
https://imgur.com/a/vkjf7SC,Clover,"3,6",PTTSBBP,SHSDTCT,TTDHCHB,HDTTBDB,SBPTHSC,PBCDTHT
https://drive.google.com/open?id=1_0kyhZMfEMemvozcLHmj1xoHY1iAsyYO,Blank,"2,3,6",PTTTDHD,DDTDTDB,HDBBBBC,CBPTCHT,PSHTCTS,HHDDBTC
https://gyazo.com/7ca7270b26f4140ec9fbba5ec4447ae8,Blank,"2,6",PTTTSPH,HPTTTBS,CDTCHDP,PDCDDCD,CDCBCTH,STPTTHH
https://drive.google.com/file/d/1DQOgaXSLiCA6Ki17XOajoNtcyIHv6wyF/view?usp=sharing,Plus,2,SBBDHTS,BDPPSBC,PHHDPHS,DDTHHPD,HBSDCTD,TSPTDCT
https://media.discordapp.net/attachments/667499790950465537/667525546460053506/bc872b81ca731581cf5028bebebcfeb8.png,Blank,"2,4",SBBHDBD,BBDCSPS,HDBPCSH,HSPTTSP,BDPTTSS,DBDCPPH
https://drive.google.com/open?id=1jKScye-qUfnzWVNV3fKwuqefoLX5Isx7,Diamond,"2,5",SBBPCHD,TSDPCSS,BCBSDSD,TCTPHTH,HPCPHHP,DDDCDPT
https://drive.google.com/open?id=1E0ao62EecrhZ8Jd8yNeqSko1kpdzSyqQ,Blank,"2,5,6",SBBPSBB,THBBPHD,BHDSCHD,TSHPBPS,SPHTBTT,CTBTDCH
https://drive.google.com/open?id=1TY4zQieFvFjkkaHK8TT_2h0n_mldAnBZ,Blank,"1,4",SBCCBTD,TCPDHCB,THSPSPP,STCTHSP,CPDPCPC,HTSSPBT
https://media.discordapp.net/attachments/666872924967403550/667204983975968769/tiger_release_final_20200115_143436.png?width=819&height=461,Snake,"3,6",SBCCHTS,SPCTHPB,DPHBCCP,SBBCPTT,CSHCBHB,SCCHDCH
https://cdn.discordapp.com/attachments/666872924967403550/667410075740274708/code3-Hunter-11am.jpg,Plus,1,SBCPHCD,PPDPBSD,DTBPCCP,BBHBBSH,HCTSBBT,SCBDDBS
https://drive.google.com/open?id=1gKrxYcVl91KmGV5Bv9VwJbc6QoFh9GqW,Blank,"3,6",SBCSPCH,TBCBCCH,BBBHCCC,DTTHTTP,DBHCDCB,SDSCPSC
https://i.imgur.com/fURNDt7.png,Blank,"1,4",SBDBBSB,PBDBDDS,SCHDBCB,TPCDPDB,HTDPSTC,TCPBSHS
https://gyazo.com/9eebd12877c865e8acd3aa3e9038b928,Plus,4,SBDCCTD,HBCDSDP,HSTDSTD,BTCCHDS,HHDTHTT,BTTBTCS
https://media.discordapp.net/attachments/666872924967403550/667192037090525216/20200115210959_1.jpg?width=1442&height=609,Diamond,"2,3,5",SBDCDBP,CSSTHCC,HCCTDBT,TTBPTBP,PSTSPSS,THTTPCD
https://drive.google.com/file/d/1s23FgaMHE-a5AChig5zlHg_OUfaP8l1m,Clover,"3,6",SBDCTHC,PCHTCSS,BTBSBST,SSBDDCT,PSSSHSB,TDCHPPC
https://gyazo.com/74c091d7bdb06c5cea3f8ea125f001fc,Diamond,"2,6",SBDDSDS,HPSCCCB,BHPCBSB,DSBHBPC,PBSBCTB,BPCPDCH
https://gyazo.com/807537f1baf1c754183156214765678c,Blank,"1,2,3,6",SBDPBTC,SDBHTHT,HBSTDHH,CCBBHPP,THSBDBT,HBBPCST
https://gyazo.com/66ff965e8f85bedb0232d232a4797bf6,Blank,"1,6",SBHDCSS,BBDBCCC,BBBBBBB,BBBBBBB,BBBBBBB,PSTSCDS
https://gyazo.com/ad891dd7c52e5fcd4300d2c4abdf7dac,Blank,"3,5,6",SBHDDPD,PSSSHSB,THPBTCD,DSDSBPS,TCHCPSC,SPBHHSP
https://gyazo.com/26b66a79da98875d67c510ed7d5ef571,Diamond,"1,4,5",SBHHBSC,SSSTBPS,CPDPPHD,HSTCDBT,HSDCBTD,BHTPPBS
https://media.discordapp.net/attachments/666872924967403550/667199739506196485/tiger_release_final_20200115_201150.png?width=1202&height=677,Blank,"3,6",SBHHPHS,SDDHTTS,TBTCTPB,CDBDCCH,TTSHBDP,HDSDHSP
https://i.gyazo.com/thumb/1200/8c4b7e3818ab3f7664b8fdeb24872511-png.jpg,Blank,"2,3,6",SBHSCTC,CSCCHHB,BDCHCHS,DDBDHPC,DHDCTSP,PPSHCTT
https://drive.google.com/open?id=1cl5yOuR-Qowj6cxa11LY1y9RXsUJb0sA,Blank,"2,4",SBHSTPC,BTDCPTC,HDSSBDD,SBCPCPB,DBBPDTH,TCPCHDH
https://drive.google.com/open?id=1G7H79czLUwTUHTJSeIyU0tTpuwzNbHQj,Blank,"2,3,4,5,6",SBPCBTH,TSPBDTP,HHPDSST,DBCPPPS,THBTHTH,DPBBCST
https://cdn.discordapp.com/attachments/666873697763590144/666986034927632385/hunter2.jpg,Plus,4,SBPDCHD,TCTSCCS,HHDSPSC,SPBPCSC,TCDHCCC,BBCSSSB
https://gyazo.com/36010e830bd90db93d75fdbf561f6224,Plus,"3,6",SBPDPSC,BCSBTDT,HHBDPCC,PPHBCBT,SDHDSBD,THTBDCC
https://i.gyazo.com/thumb/1200/ebf2a0d0bed0561d505e4d9f2fb7b8ee-png.jpg,Blank,"1,2,4,5,6",SBPDSTD,DBHPCHB,PDSPPHD,SSBCPPS,BPHHCBH,PSDHHDT
https://imgur.com/4N15JvK.jpg,Blank,"2,4",SBPHBHD,TPDSCCP,THBSPCD,TDPHTCT,TBPBDDT,DHBDHHH
https://cdn.discordapp.com/attachments/666873697763590144/666991978667573288/20200115233656_1.jpg,Blank,6,SBPHBPD,BBBBBBB,BBBBBBB,SHCTDPP,PCSHCBT,TTBBCCD
https://drive.google.com/file/d/11eGLflXaUxcyWjsq6U_UrLiedNtUVj4E/view?usp=sharing,Blank,"1,5",SBPSSHB,TPTBDCD,TBBTCTB,BSBCPTB,DDDPTPC,PDBCTCD
https://i.gyazo.com/thumb/1200/dab9d89f7cb1af4b94d57807da657f5d-png.jpg,Blank,"1,2",SBSCBDP,SDTPDCH,PDDCPHC,STSTPBC,TBTHDDD,HCCHTCB
https://drive.google.com/open?id=1QRavDPUvxUc6tfjXdI8qPdg_VuWeMMCC,Blank,"3,6",SBSCHST,SHCBDHP,DBBPDDT,TBDDDDT,CDBPTPT,SHPCHSS
https://media.discordapp.net/attachments/666872924967403550/667199867680194570/PS_Messages_20200115_213447.jpg?width=1202&height=677,Blank,"3,5",SBSHDPH,DTTBPSH,PCCDSPT,SPDHDSC,HSCBSDH,PTDBTSH
https://cdn.discordapp.com/attachments/666872924967403550/667214131253739530/corridors_3.jpg,Blank,"1,3,5,6",SBSPDPT,HSDBCCC,HPDDSHH,BSTCPCB,DPPTSBD,HSTTCHD
https://drive.google.com/open?id=1WnE_R4g87DluIT0z46vK3UQRP5ZONoHS,Blank,2,SBTBHDP,HHBHHDT,DCCTSSC,DPHSPBD,BBBBBBB,BBBBBBB
https://gyazo.com/2f37d190dfad794e0e27eca389e7fced,Blank,"2,4,6",SBTCPPD,CHDSDHP,DDCHTTS,HDBCBPT,DCDBTCC,TBSSSCB
https://cdn.discordapp.com/attachments/666872924967403550/667267201035927552/PS_Messages_20200116_020440.jpg,Diamond,"1,2,5",SBTDDTD,BPTCHHB,CDBDBTB,CBPTSCB,TPTCCST,HPTSPSC
https://media.discordapp.net/attachments/667499790950465537/667534637806911509/45a264c22e6d4c45419a7c88e56cc685.png,Blank,"2,3,6",SBTSSPC,STSCTTS,STHCBPC,DDTPBCP,SPPCHCS,DSCBBBC
https://drive.google.com/open?id=1u1vWhtNEUjt-DCPPtLABK3jWeMHyD1V1,Blank,"2,5",SBTTHDT,CPBBTHB,STBBBSD,HTCHBSS,CSDHTCT,CTDBTCP
https://cdn.discordapp.com/attachments/658025514015129630/667377686301114388/tiger_release_final_20200116_075909.png,Blank,"1,5,6",SCBBTTP,SPHHTSB,DDPTBBB,TDHCDSS,DPPTBDT,DPDTCCH
https://images-ext-2.discordapp.net/external/8zMETCZjLPLhyEwuMK9mDy6jGAJMftL0dTcI42riCag/https/i.gyazo.com/thumb/1200/3695ac81481972768f2640b180a74bd8-png.jpg,Blank,"2,5",SCBPCCB,HTPPHSS,SCTDPPS,SHDSSTT,DTSTPTC,BBCDPHC
https://cdn.discordapp.com/attachments/576286039526735892/666935538904989704/TimeLost_vault_lvl2_plus_1_hunter.png,Plus,"2,6",SCBTDHT,CDDSHHD,DPHTBHD,HPBSSPT,DDPPTDC,TSBCTST
https://cdn.discordapp.com/attachments/666873697763590144/667179469794050069/ap-199B7CE9-35BE-4C48-AAF2-11C71130AB30_1.JPEG,Blank,"2,6",SCCBTBS,BBPPBHB,CHCSPPB,SCDTHSC,SHCBDHP,TTDBBHS
https://i.imgur.com/UtwUuJO.jpg,Blank,5,SCCCCHC,TSDSSBT,SHHPHTD,TCCBPPH,PTCPHPH,CSTPTSD
https://gyazo.com/e480c9ff620a003203c31335873ee095,Blank,"3,6",SCCCDSD,HTCHBPD,DCBSTSS,TDBCDHP,SSSHTBB,HCTBPTS
https://cdn.discordapp.com/attachments/666872924967403550/667356341207171073/unknown.png,Blank,"5,6",SCCHDHS,DTSSBCH,CPHTTDT,HTHCTTC,CBCSTTC,STTBCHP
https://drive.google.com/open?id=1-yy9u2BMzG9mIDDHKIInHgUwbAbb9qAH,Blank,"2,6",SCCPDBB,BTPTBCC,THTBTBH,THBPPSC,BDDHHCD,DHBTHPH
https://i.gyazo.com/thumb/1200/921ba4e8868c81bb23b2a7f78e9bd21d-png.jpg,Blank,1,SCCPSTB,SSPPBHP,SDCPSSH,CTTDBPD,PCBDPHD,PHHHPTP
https://imgur.com/a/vzPNLRh,Blank,"1,6",SCCSDSS,CPHSDTP,HTSPHHH,SSCDPBC,SDBCTDB,PDSCDTC
https://cdn.discordapp.com/attachments/666872924967403550/666874216406319134/unknown.png,Diamond,"2,5,6",SCDCDPH,PTDHHBP,PBHPDPD,SDSSCSH,HBSCPPC,CPDPTHS
https://drive.google.com/open?id=10XxgVqUzSmwvvFDGrtxe0cjTDJ_nwPem,Snake,"3,5,6",SCDCTCP,THCTSDT,CBDBBHC,DPBCSPS,BBSHCHD,DSDSDBD
https://media.discordapp.net/attachments/667521448126185512/667583979196645386/Destiny_2_Screenshot_2020.01.16_-_20.13.30.91.png?width=1202&height=677,Blank,"3,6",SCDDSDD,CDSSHDS,BHHSTHS,HDPPBDS,DCTPPSD,HCSPTDB
https://cdn.discordapp.com/attachments/666873697763590144/666988854326067231/unknown.png,Blank,"2,5",SCDPBHP,DPBTHHH,BSBPSCP,BDHPHDS,DBCBDHH,STTCSSB
https://cdn.discordapp.com/attachments/628335070586863636/667210753933049857/unknown.png,Blank,"3,5",SCHCDDH,TSPBTSB,SHHBHDD,THTDPTP,BDTBTSH,HHPSDHB
https://cdn.discordapp.com/attachments/666872924967403550/667399535189950467/warlock.jpg,Blank,5,SCHCSTH,CDDHBBT,TSDDCHT,PBTHPBT,BSSHTCD,BCPSHST
https://cdn.discordapp.com/attachments/666872924967403550/667407457634746370/code2-Titan-10am.jpg,Snake,3,SCHDHDT,PSHHCHP,SCDTCCH,HBCSSCP,THTPTPB,TPDTPCB
https://drive.google.com/file/d/1ryllGncZAvUsJf541VYixdtOxt5PpaDm/view?usp=sharing,Blank,"3,5,6",SCHSBPT,CPTSDCP,BPSPBSH,PCDBCHC,DHPHSBP,PDDSHCC
https://media.discordapp.net/attachments/478305946716602379/667381303796301824/20200116173828_1.jpg?width=1120&height=630,Hex,5,SCPBDTH,TSHPBSP,CCHPCBS,CHTSSST,TTCBPDH,BDSHHTT
https://imgur.com/a/JBuwMaV,Blank,"3,4,6",SCPCCHS,BDSTPBP,DDDCSTS,CDHDSSH,PHHPCPS,DPSHSCS
https://images-ext-1.discordapp.net/external/1OFwf5t_ukqpRkj5742ROIcAQe8qBr83kap1eV6jV8g/https/i.gyazo.com/thumb/1200/56b29085accdf7fdb4d3278e86d97a45-png.jpg,Blank,"2,3,6",SCPDSTC,SDBTPBH,BCSCPHB,CSSDCPD,CBCSCTD,PDPPCPB
https://i.gyazo.com/ed0add282642f02f2959c5d76de3065b.png,Blank,6,SCPHPDD,TTTDTPC,BBDHPSD,PSDSTTD,PTSDBTC,DDSCBSC
https://gyazo.com/71f9454600f30fb9c1f7942def643b74,Plus,5,SCPPTTT,TBDDDHB,PCDCCPT,PTBTHDB,SCCTBHH,CCHPCBS
https://xboxclips.com/EvanP1011/screenshots/523fcf63-d24f-497e-9740-aa445153fec9,Blank,"2, 6",SCSBSPB,DTDCBCH,CBDCBHH,SBBPCSB,BSTHTTP,HHDBDDH
https://media.discordapp.net/attachments/666872924967403550/667199605716549712/PS_Messages_20200115_143333.jpg?width=1202&height=677,Plus,"2,3,4,5",SCSDTHH,TTDHBTH,DDTDTBS,HDDTPPS,DSPPDDB,HSTHHDD
https://gyazo.com/09ce6ed97ae036f20ffe61eaa0c3c6b3,Blank,1,SCSHCTC,PHBBPST,BDPTSTC,TSSHTPB,BSSDTBS,SSSDCSD
https://drive.google.com/open?id=1TfJ4FFOwlAt-VXjAp-h2MvpCB2K_fRPy,Hex,"5,6",SCSHTCT,HBPPSSS,PTSCBHC,SCCSSDC,CTBTCBP,DSTHTBT
https://images-eds-ssl.xboxlive.com/image?url=MSVnmBUo_fHjbLYMjAEUQ0pdKB2YkZq5Ep2XNngwnYSHX0kIXtMvdFilEyc4faKYI5V4fZwUIKuVdQ594wSsj.OVVjHpooIQkbrq8wvWRoRER3SAaJH5m2zkvNslPh4xomelY4ZTMwfIWhXFmpikf0sTIxRqsD6WCr_2BXAFSk1JPA0IqRe9ytOzGIVALdSv_bnGKgCB5rUGbSVbxelZ2Qe6HmACMJVP4NR1Vhp3ROnU9c6y9f9RB8GSZddIdbf3hvbd.Hcv4c6wWDk3Bzbv3.VcmrLk4h_2egyZMOb22X4-&h=1350&w=1350&format=jpg,Blank,5,SCSPSHH,TBPBTCT,CHBBBDC,CDCCTTC,HCCDDPC,SPSPTHP
https://cdn.discordapp.com/attachments/666872924967403550/667227700510982154/14.png,Clover,"2,5",SCTBHTH,SPBHPSS,SDDTPPP,BHTSCCB,CBCSDCC,DBTDHSH
https://gyazo.com/56d6d116020462034f79b7d714e775c4,Blank,"3,4,6",SCTCBDH,HCHPBCP,TPBBTCC,PSTDDTD,SCSBPHP,HPHTDPB
https://imgur.com/JyxrNQd.jpg,Blank,"2,4",SCTCTCC,BPTTSSC,DBBTPBH,SBPDPHP,TTSBDBH,PPBCHDC
https://gyazo.com/c69aebe92e95065d9b348f7a2ab3048c,Blank,"2,3,5",SCTHBSB,SHCSSPB,SCBSHSC,CBHDTHS,STTPCBT,TSPPDBT
https://gyazo.com/a5f289d99222a799418514b39726528f,Blank,"3,5",SCTHSSH,BTCSHTH,TDDPPPB,HHBDSTD,DHTBHPC,THCSPHB
